date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:35:17	213/213	---M--	200	added ('OK')	image/gif	etag:%2242ea02e-d5-4fbb82fb83c00%22	https://img2-secure.targetimg2.com/tff/images/rating-form-medium.gif	C:/Users/Alt/Desktop/0414%20Biom%20Bacup/target/Target/img2-secure.targetimg2.com/tff/images/rating-form-medium.gif	(from https://img2-secure.targetimg2.com/tff/06132014.1/css/Globalperf-3-minified.css)
06:35:17	325/325	---M--	200	added ('OK')	image/gif	etag:%2242ea02f-145-4fbb82fb83c00%22	https://img2-secure.targetimg2.com/tff/images/rating-form-medium_selected.gif	C:/Users/Alt/Desktop/0414%20Biom%20Bacup/target/Target/img2-secure.targetimg2.com/tff/images/rating-form-medium_selected.gif	(from https://img2-secure.targetimg2.com/tff/06132014.1/css/Globalperf-3-minified.css)
06:35:17	3746/3746	---M--	200	added ('OK')	image/png	etag:%228c03cfb-ea2-4fbb83013c980%22	https://img2-secure.targetimg2.com/tff/images/community/number-sprite.png	C:/Users/Alt/Desktop/0414%20Biom%20Bacup/target/Target/img2-secure.targetimg2.com/tff/images/community/number-sprite.png	(from https://img2-secure.targetimg2.com/tff/06132014.1/css/Globalperf-3-minified.css)
06:35:18	1076/1076	---M--	200	added ('OK')	image/png	etag:%227c29256-434-4fbb82fb83c00%22	https://img2-secure.targetimg2.com/tff/images/swatch_bg.png	C:/Users/Alt/Desktop/0414%20Biom%20Bacup/target/Target/img2-secure.targetimg2.com/tff/images/swatch_bg.png	(from https://img2-secure.targetimg2.com/tff/06132014.1/css/Globalperf-3-minified.css)
06:35:18	2082/2082	---M--	200	added ('OK')	image/png	etag:%226012442-822-4fbb82f99b780%22	https://img2-secure.targetimg2.com/tff/images/Orange_buttons.png	C:/Users/Alt/Desktop/0414%20Biom%20Bacup/target/Target/img2-secure.targetimg2.com/tff/images/Orange_buttons.png	(from https://img2-secure.targetimg2.com/tff/06132014.1/css/Globalperf-3-minified.css)
06:35:18	1468/1468	---M--	200	added ('OK')	image/png	etag:%224c70bd8-5bc-4fbb82f7b3300%22	https://img2-secure.targetimg2.com/tff/images/backorder-icon.png	C:/Users/Alt/Desktop/0414%20Biom%20Bacup/target/Target/img2-secure.targetimg2.com/tff/images/backorder-icon.png	(from https://img2-secure.targetimg2.com/tff/06132014.1/css/Globalperf-3-minified.css)
06:35:19	824/824	---M--	200	added ('OK')	image/png	etag:%226385e41-338-4fbb82f99b780%22	https://img2-secure.targetimg2.com/tff/images/icon-error-small.png	C:/Users/Alt/Desktop/0414%20Biom%20Bacup/target/Target/img2-secure.targetimg2.com/tff/images/icon-error-small.png	(from https://img2-secure.targetimg2.com/tff/06132014.1/css/Globalperf-3-minified.css)
06:35:19	2149/2149	---M--	200	added ('OK')	image/png	etag:%222f0dfad-865-4fbb82f99b780%22	https://img2-secure.targetimg2.com/tff/images/giftCard_dog.png	C:/Users/Alt/Desktop/0414%20Biom%20Bacup/target/Target/img2-secure.targetimg2.com/tff/images/giftCard_dog.png	(from https://img2-secure.targetimg2.com/tff/06132014.1/css/Globalperf-3-minified.css)
06:35:19	55/55	---M--	200	added ('OK')	image/gif	etag:%2269faad1-37-4fbb82fb83c00%22	https://img2-secure.targetimg2.com/tff/images/red_bullet.gif	C:/Users/Alt/Desktop/0414%20Biom%20Bacup/target/Target/img2-secure.targetimg2.com/tff/images/red_bullet.gif	(from https://img2-secure.targetimg2.com/tff/06132014.1/css/Globalperf-3-minified.css)
06:35:19	305/305	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Jun%202014%2013:35:20%20GMT	https://img2-secure.targetimg2.com/tff/images/dynamic_menubg.jpg	C:/Users/Alt/Desktop/0414%20Biom%20Bacup/target/Target/img2-secure.targetimg2.com/tff/images/dynamic_menubg.jpg	(from https://img2-secure.targetimg2.com/tff/06132014.1/css/Globalperf-3-minified.css)
06:35:20	3419/3419	---M--	200	added ('OK')	image/png	etag:%226385e2e-d5b-4fbb82f99b780%22	https://img2-secure.targetimg2.com/tff/images/horizontal_1_cat_img.png	C:/Users/Alt/Desktop/0414%20Biom%20Bacup/target/Target/img2-secure.targetimg2.com/tff/images/horizontal_1_cat_img.png	(from https://img2-secure.targetimg2.com/tff/06132014.1/css/Globalperf-3-minified.css)
06:35:20	2113/2113	---M--	200	added ('OK')	image/png	etag:%226012448-841-4fbb82fb83c00%22	https://img2-secure.targetimg2.com/tff/images/ShopThisLook_Grey_add.png	C:/Users/Alt/Desktop/0414%20Biom%20Bacup/target/Target/img2-secure.targetimg2.com/tff/images/ShopThisLook_Grey_add.png	(from https://img2-secure.targetimg2.com/tff/06132014.1/css/Globalperf-3-minified.css)
06:35:20	3201/3201	---M--	200	added ('OK')	image/png	etag:%226012449-c81-4fbb82fb83c00%22	https://img2-secure.targetimg2.com/tff/images/ShopThisLook_add.png	C:/Users/Alt/Desktop/0414%20Biom%20Bacup/target/Target/img2-secure.targetimg2.com/tff/images/ShopThisLook_add.png	(from https://img2-secure.targetimg2.com/tff/06132014.1/css/Globalperf-3-minified.css)
06:35:21	20029/20029	---M--	200	added ('OK')	image/jpeg	etag:%2259dfb64-4e3d-4fbb82fb83c00%22	https://img2-secure.targetimg2.com/tff/images/selectoptions.jpg	C:/Users/Alt/Desktop/0414%20Biom%20Bacup/target/Target/img2-secure.targetimg2.com/tff/images/selectoptions.jpg	(from https://img2-secure.targetimg2.com/tff/06132014.1/css/Globalperf-3-minified.css)
06:35:21	444/444	---M--	200	added ('OK')	image/gif	etag:%226e2a8ce-1bc-4fbb83013c980%22	https://img2-secure.targetimg2.com/tff/images/product-details/tabs/bg-tabs-border-bottom.gif	C:/Users/Alt/Desktop/0414%20Biom%20Bacup/target/Target/img2-secure.targetimg2.com/tff/images/product-details/tabs/bg-tabs-border-bottom.gif	(from https://img2-secure.targetimg2.com/tff/06132014.1/css/Globalperf-3-minified.css)
06:35:21	310/310	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Jun%202014%2013:35:22%20GMT	https://img2-secure.targetimg2.com/tff/images/swatches-dropshadow.png	C:/Users/Alt/Desktop/0414%20Biom%20Bacup/target/Target/img2-secure.targetimg2.com/tff/images/swatches-dropshadow.png	(from https://img2-secure.targetimg2.com/tff/06132014.1/css/Globalperf-3-minified.css)
06:35:22	956/956	---M--	200	added ('OK')	image/png	etag:%22349e1c7-3bc-4fbb82fd6c080%22	https://img2-secure.targetimg2.com/tff/images/checkout/checkoutbg_sprite.png	C:/Users/Alt/Desktop/0414%20Biom%20Bacup/target/Target/img2-secure.targetimg2.com/tff/images/checkout/checkoutbg_sprite.png	(from https://img2-secure.targetimg2.com/tff/06132014.1/css/Globalperf-3-minified.css)
06:35:22	97679/97679	---M--	200	added ('OK')	image/png	etag:%22349e1c6-17d8f-4fbb82fd6c080%22	https://img2-secure.targetimg2.com/tff/images/checkout/checkout-sprite.png	C:/Users/Alt/Desktop/0414%20Biom%20Bacup/target/Target/img2-secure.targetimg2.com/tff/images/checkout/checkout-sprite.png	(from https://img2-secure.targetimg2.com/tff/06132014.1/css/Globalperf-3-minified.css)
06:35:22	1299/1299	---M--	200	added ('OK')	image/png	etag:%2259dfb6e-513-4fbb82fb83c00%22	https://img2-secure.targetimg2.com/tff/images/shopThisCollection_BTN_default.png	C:/Users/Alt/Desktop/0414%20Biom%20Bacup/target/Target/img2-secure.targetimg2.com/tff/images/shopThisCollection_BTN_default.png	(from https://img2-secure.targetimg2.com/tff/06132014.1/css/Globalperf-3-minified.css)
06:35:22	1298/1298	---M--	200	added ('OK')	image/png	etag:%2259dfb6f-512-4fbb82fb83c00%22	https://img2-secure.targetimg2.com/tff/images/shopThisCollection_BTN_hover.png	C:/Users/Alt/Desktop/0414%20Biom%20Bacup/target/Target/img2-secure.targetimg2.com/tff/images/shopThisCollection_BTN_hover.png	(from https://img2-secure.targetimg2.com/tff/06132014.1/css/Globalperf-3-minified.css)
06:35:23	2573/2573	---M--	200	added ('OK')	image/png	etag:%22349e1c9-a0d-4fbb82fd6c080%22	https://img2-secure.targetimg2.com/tff/images/checkout/tool_tip_sprite.png	C:/Users/Alt/Desktop/0414%20Biom%20Bacup/target/Target/img2-secure.targetimg2.com/tff/images/checkout/tool_tip_sprite.png	(from https://img2-secure.targetimg2.com/tff/06132014.1/css/Globalperf-3-minified.css)
06:35:23	3078/3078	---M--	200	added ('OK')	image/png	etag:%225641a69-c06-4fbb82fb83c00%22	https://img2-secure.targetimg2.com/tff/images/truck_icon.png	C:/Users/Alt/Desktop/0414%20Biom%20Bacup/target/Target/img2-secure.targetimg2.com/tff/images/truck_icon.png	(from https://img2-secure.targetimg2.com/tff/06132014.1/css/Globalperf-3-minified.css)
